CountrySubdivision,CountrySubdivisionCode,Municipality,Latitude,Longitude,Country,CountryCode,CountryCode3
,,Leung Fai Tin,22.3,114.283333,HONG KONG,HK,HKG
,,Au Tau,22.333333,114.25,HONG KONG,HK,HKG
,,Cheung Uk,22.483333,114.183333,HONG KONG,HK,HKG
,,Sha Lo Tung,22.483333,114.183333,HONG KONG,HK,HKG
,,Pak Kok Tsuen,22.233333,114.116667,HONG KONG,HK,HKG
,,Pak Kok Kau Tsuen,22.233333,114.116667,HONG KONG,HK,HKG
,,Pak Hok Chau,22.483333,114.05,HONG KONG,HK,HKG
,,Lam Uk Wai,22.416667,114.366667,HONG KONG,HK,HKG
,,Cheung Muk Tau,22.433333,114.25,HONG KONG,HK,HKG
,,Chek Kok Tau,22.55,114.283333,HONG KONG,HK,HKG
,,Chuk Kok,22.35,114.25,HONG KONG,HK,HKG
,,Mau Tin,22.35,114.266667,HONG KONG,HK,HKG
,,Ma Tso Lung,22.533333,114.083333,HONG KONG,HK,HKG
,,Ma Mei Ha,22.516667,114.166667,HONG KONG,HK,HKG
,,Ng Ka Tsuen,22.433333,114.066667,HONG KONG,HK,HKG
,,Ngau Shi Wu,22.516667,114.266667,HONG KONG,HK,HKG
,,Lok Ma Chau,22.516667,114.083333,HONG KONG,HK,HKG
,,Lak Ma Chau,22.516667,114.083333,HONG KONG,HK,HKG
,,Mong Kok,22.316667,114.166667,HONG KONG,HK,HKG
,,Shung Him Tong,22.5,114.15,HONG KONG,HK,HKG
,,Shui Tau,22.45,114.066667,HONG KONG,HK,HKG
,,San Keng,22.266667,113.933333,HONG KONG,HK,HKG
,,Shuen Wan Chan Uk,22.466667,114.2,HONG KONG,HK,HKG
,,Fung Hang,22.533333,114.216667,HONG KONG,HK,HKG
,,Fui Yiu Ha,22.383333,114.183333,HONG KONG,HK,HKG
,,Fui Yiu,22.383333,114.183333,HONG KONG,HK,HKG
,,Fa Sam Hang,22.383333,114.216667,HONG KONG,HK,HKG
,,Fan Leng Tai Wai,22.5,114.133333,HONG KONG,HK,HKG
,,Fan Leng Ching Wai,22.5,114.133333,HONG KONG,HK,HKG
,,Sai Pin Wai,22.45,114.033333,HONG KONG,HK,HKG
,,Sai Kung,22.383333,114.266667,HONG KONG,HK,HKG
,,Tai Wan,22.533333,114.2,HONG KONG,HK,HKG
,,Yau Kom Tau,22.35,114.083333,HONG KONG,HK,HKG
,,Wo Liu,22.433333,114.133333,HONG KONG,HK,HKG
,,Wang Tau Hom,22.35,114.183333,HONG KONG,HK,HKG
,,Wang Che,22.366667,114.233333,HONG KONG,HK,HKG
,,Tsz Tong Tsuen,22.5,114.15,HONG KONG,HK,HKG
,,Lo Tsuen,22.5,114.15,HONG KONG,HK,HKG
,,Tsiu Keng Pang Uk,22.483333,114.1,HONG KONG,HK,HKG
,,Wong Nai Phong Valley,22.266667,114.183333,HONG KONG,HK,HKG
,,K’uai-huo Ku,22.266667,114.183333,HONG KONG,HK,HKG
,,Happy Valley,22.266667,114.183333,HONG KONG,HK,HKG
,,Tai Po Mei,22.416667,114.2,HONG KONG,HK,HKG
,,Sheung Shui Choi Yuen Tsuen,22.5,114.133333,HONG KONG,HK,HKG
,,Ha Fa Shan,22.383333,114.083333,HONG KONG,HK,HKG
,,Chung Wan,22.283333,114.15,HONG KONG,HK,HKG
,,Choong Wan,22.283333,114.15,HONG KONG,HK,HKG
,,Central District,22.283333,114.15,HONG KONG,HK,HKG
,,Sheung Chung Mei,22.35,114.1,HONG KONG,HK,HKG
,,Shek Po Tsuen,22.45,114,HONG KONG,HK,HKG
,,Tin Fu Tsai,22.4,114.066667,HONG KONG,HK,HKG
,,Yung Shue Au,22.55,114.25,HONG KONG,HK,HKG
,,Wong Mo Ying,22.4,114.3,HONG KONG,HK,HKG
,,Wong Ka Wai,22.283333,113.933333,HONG KONG,HK,HKG
,,Pak Lap,22.35,114.35,HONG KONG,HK,HKG
,,Fan Kwai Tong,22.25,113.866667,HONG KONG,HK,HKG
,,Sham Chung,22.45,114.283333,HONG KONG,HK,HKG
,,Sam Chung,22.45,114.283333,HONG KONG,HK,HKG
,,Kam Cheuk Pai,22.483333,114.266667,HONG KONG,HK,HKG
,,Kam Chuk Pai,22.483333,114.266667,HONG KONG,HK,HKG
,,Kai Leng,22.5,114.133333,HONG KONG,HK,HKG
,,San Uk Tsai,22.516667,114.166667,HONG KONG,HK,HKG
,,Tan Kwai Tsuen,22.433333,114,HONG KONG,HK,HKG
,,Tai Shek Hau,22.2,114.016667,HONG KONG,HK,HKG
,,Sheung Miu Tin,22.5,114.25,HONG KONG,HK,HKG
,,Leng Pei Tsuen,22.516667,114.183333,HONG KONG,HK,HKG
,,Shuen Wan Lei Uk,22.466667,114.2,HONG KONG,HK,HKG
,,Sha Lo Tung Lo Wai,22.483333,114.183333,HONG KONG,HK,HKG
,,Ma Liu Shui,22.416667,114.216667,HONG KONG,HK,HKG
,,Mui Shui Hang,22.45,114.15,HONG KONG,HK,HKG
,,Mui Shue Hang,22.45,114.15,HONG KONG,HK,HKG
,,Morrison Hill,22.283333,114.183333,HONG KONG,HK,HKG
,,Mor Li Shan,22.283333,114.183333,HONG KONG,HK,HKG
,,Sheung Tsuen Lai Ka Tsz,22.433333,114.083333,HONG KONG,HK,HKG
,,Ha Loi Tung,22.516667,114.166667,HONG KONG,HK,HKG
,,Hei Tsz Wan,22.383333,114.316667,HONG KONG,HK,HKG
,,Keng Pang Ha,22.4,114.266667,HONG KONG,HK,HKG
,,Tin Sam,22.366667,114.183333,HONG KONG,HK,HKG
,,Che Kung Miu,22.366667,114.183333,HONG KONG,HK,HKG
,,Sha Po Ng Tsuen,22.45,114.05,HONG KONG,HK,HKG
,,Ping Tun,22.416667,114.3,HONG KONG,HK,HKG
,,Pat Tsz Wo,22.4,114.183333,HONG KONG,HK,HKG
,,Luk Chau,22.216667,114.133333,HONG KONG,HK,HKG
,,Kam Tsin,22.5,114.116667,HONG KONG,HK,HKG
,,San Shek Wan,22.233333,113.966667,HONG KONG,HK,HKG
,,Ma Yau Tong,22.316667,114.233333,HONG KONG,HK,HKG
,,Ma Lau Tong,22.316667,114.233333,HONG KONG,HK,HKG
,,Nga Tsin Wai,22.333333,114.183333,HONG KONG,HK,HKG
,,Tsing Lung Tau,22.36,114.044444,HONG KONG,HK,HKG
,,Tai Wan Tau,22.3,114.3,HONG KONG,HK,HKG
,,Ma Tau Kok,22.316667,114.183333,HONG KONG,HK,HKG
,,Wai Tau Tsuen,22.466667,114.15,HONG KONG,HK,HKG
,,Wai Tau,22.466667,114.15,HONG KONG,HK,HKG
,,Ha Che,22.45,114.083333,HONG KONG,HK,HKG
,,Pak Shin Kok,22.316667,114.266667,HONG KONG,HK,HKG
,,Kau Lau Wan,22.466667,114.366667,HONG KONG,HK,HKG
,,Yuen Long Town,22.433333,114.033333,HONG KONG,HK,HKG
,,Yuen Long Market,22.433333,114.033333,HONG KONG,HK,HKG
,,Yuen Long,22.433333,114.033333,HONG KONG,HK,HKG
,,Yüan-lang-hsin-hsü,22.433333,114.033333,HONG KONG,HK,HKG
,,Yuen Long San Hui,22.433333,114.033333,HONG KONG,HK,HKG
,,Wu Lei Kiu,22.433333,114.35,HONG KONG,HK,HKG
,,Ha Wo Hang,22.533333,114.2,HONG KONG,HK,HKG
,,Sai O,22.433333,114.25,HONG KONG,HK,HKG
,,Tai Hang,22.466667,114.15,HONG KONG,HK,HKG
,,A Kung Ngam,22.283333,114.233333,HONG KONG,HK,HKG
,,Quarry Bay,22.283333,114.216667,HONG KONG,HK,HKG
,,Tai Po Tsai,22.4,114.3,HONG KONG,HK,HKG
,,Tso Wo Hang,22.4,114.283333,HONG KONG,HK,HKG
,,Ping Long Wan,22.316667,114.283333,HONG KONG,HK,HKG
,,Pan Long Wan,22.316667,114.283333,HONG KONG,HK,HKG
,,Toh shek,22.383333,114.2,HONG KONG,HK,HKG
,,To Shek,22.383333,114.2,HONG KONG,HK,HKG
,,Fan Leng Pak Wai,22.5,114.133333,HONG KONG,HK,HKG
,,Shek Pan Tam,22.516667,114.216667,HONG KONG,HK,HKG
,,Sheung Yuen Leng,22.333333,114.2,HONG KONG,HK,HKG
,,Yin Kong,22.5,114.116667,HONG KONG,HK,HKG
,,Wong Chuk Tsuen,22.466667,114.233333,HONG KONG,HK,HKG
,,San Wai,22.5,114.15,HONG KONG,HK,HKG
,,Kau Lung Tong,22.333333,114.183333,HONG KONG,HK,HKG
,,Kowloon Tong,22.333333,114.183333,HONG KONG,HK,HKG
,,Kop Tong,22.516667,114.25,HONG KONG,HK,HKG
,,Kung Miu,22.366667,114.183333,HONG KONG,HK,HKG
,,Tsung Yuen Ha,22.55,114.15,HONG KONG,HK,HKG
,,Tso Tui Ha,22.366667,114.216667,HONG KONG,HK,HKG
,,Sheung Tsuen,22.433333,114.1,HONG KONG,HK,HKG
,,Sheung Shan Kai Wat,22.516667,114.15,HONG KONG,HK,HKG
,,Shan Kai Wat,22.516667,114.15,HONG KONG,HK,HKG
,,Lung Yeuk Tau,22.5,114.15,HONG KONG,HK,HKG
,,Wong Fung Tin,22.283333,113.983333,HONG KONG,HK,HKG
,,Fa Peng,22.2,114.033333,HONG KONG,HK,HKG
,,Cheung Lek,22.483333,114.1,HONG KONG,HK,HKG
,,Ha San Wai,22.466667,114.05,HONG KONG,HK,HKG
,,Tan Ka Wan,22.45,114.35,HONG KONG,HK,HKG
,,Tit Hang,22.516667,114.083333,HONG KONG,HK,HKG
,,Tin Liu,22.366667,114.233333,HONG KONG,HK,HKG
,,Kai Ham,22.366667,114.233333,HONG KONG,HK,HKG
,,Hung Shui,22.283333,114,HONG KONG,HK,HKG
,,Hong Lok Tsuen,22.466667,114.15,HONG KONG,HK,HKG
,,Shan Liu,22.166667,114.266667,HONG KONG,HK,HKG
,,Sham Chung,22.433333,114.033333,HONG KONG,HK,HKG
,,Tai Au Mun,22.3,114.283333,HONG KONG,HK,HKG
,,Sheung Chuk Yuen,22.483333,114.05,HONG KONG,HK,HKG
,,Shek Tong Tsui,22.283333,114.133333,HONG KONG,HK,HKG
,,Sheh Tong Tsui,22.283333,114.133333,HONG KONG,HK,HKG
,,Lung Tseng Tau,22.283333,113.933333,HONG KONG,HK,HKG
,,Lung Ching Tau,22.283333,113.933333,HONG KONG,HK,HKG
,,Lung Mei,22.233333,114,HONG KONG,HK,HKG
,,Luk Keng,22.333333,114.033333,HONG KONG,HK,HKG
,,Cheung Wo,22.5,114.3,HONG KONG,HK,HKG
,,Nam On Fong,22.283333,114.216667,HONG KONG,HK,HKG
,,Nam Chung Yeung Uk,22.516667,114.2,HONG KONG,HK,HKG
,,Nam A,22.4,114.266667,HONG KONG,HK,HKG
,,Sha Tau,22.416667,114.35,HONG KONG,HK,HKG
,,Ham Hang Mei,22.516667,114.216667,HONG KONG,HK,HKG
,,Ha Keng Hau,22.366667,114.166667,HONG KONG,HK,HKG
,,Keng Hau,22.366667,114.166667,HONG KONG,HK,HKG
,,Tsiu Hang Hau,22.366667,114.266667,HONG KONG,HK,HKG
,,To Tau,22.433333,114.233333,HONG KONG,HK,HKG
,,Ngong Shuen Au,22.333333,114.033333,HONG KONG,HK,HKG
,,Nga Yiu Tau,22.55,114.216667,HONG KONG,HK,HKG
,,Ngau Pui Wo,22.35,114.233333,HONG KONG,HK,HKG
,,Ng Uk Tsuen,22.516667,114.166667,HONG KONG,HK,HKG
,,Tai Po Kau Lo Wai,22.433333,114.183333,HONG KONG,HK,HKG
,,Soo Kun Poo,22.283333,114.183333,HONG KONG,HK,HKG
,,Sookung Poo,22.283333,114.183333,HONG KONG,HK,HKG
,,So Kon Po,22.283333,114.183333,HONG KONG,HK,HKG
,,Ma Kwu Lam,22.433333,114.266667,HONG KONG,HK,HKG
,,Wong Chuk Shan,22.383333,114.233333,HONG KONG,HK,HKG
,,Lan Nai Wan Tsau Uk,22.383333,114.333333,HONG KONG,HK,HKG
,,Lau Nai Wan,22.383333,114.333333,HONG KONG,HK,HKG
,,Lan-nai-wan,22.383333,114.333333,HONG KONG,HK,HKG
,,Lam Che,22.266667,113.916667,HONG KONG,HK,HKG
,,Sai Chuk Tsuen,22.5,114.15,HONG KONG,HK,HKG
,,San Uk Tsuen,22.5,114.15,HONG KONG,HK,HKG
,,San Tsuen,22.45,114,HONG KONG,HK,HKG
,,Fong Yuen,22.266667,113.933333,HONG KONG,HK,HKG
,,Tung Shing Lei,22.45,114.05,HONG KONG,HK,HKG
,,Tung Sam Kei,22.433333,114.35,HONG KONG,HK,HKG
,,Chau Tau,22.516667,114.083333,HONG KONG,HK,HKG
,,Tuen Mun Kau Hui,22.383333,113.966667,HONG KONG,HK,HKG
,,Yam O,22.333333,114.016667,HONG KONG,HK,HKG
,,Wu Chau Tong,22.5,114.3,HONG KONG,HK,HKG
,,Cheung Sha Lan,22.3,114.016667,HONG KONG,HK,HKG
,,Pak Kok,22.383333,113.95,HONG KONG,HK,HKG
,,To Kwa Wan,22.316667,114.183333,HONG KONG,HK,HKG
,,Tok Wah Wan,22.316667,114.183333,HONG KONG,HK,HKG
,,A Kung Wan,22.333333,114.266667,HONG KONG,HK,HKG
,,Chung Mei Kok Sheung Wai,22.466667,114.366667,HONG KONG,HK,HKG
,,Chung Mei Kok,22.466667,114.366667,HONG KONG,HK,HKG
,,Tai Tsing Chau,22.333333,114.033333,HONG KONG,HK,HKG
,,Tai Shui Hang,22.4,114.216667,HONG KONG,HK,HKG
,,Mau Ping Lo Uk,22.383333,114.233333,HONG KONG,HK,HKG
,,Yim Tin,22.25,113.866667,HONG KONG,HK,HKG
,,Yeung Uk Tsuen,22.45,114.016667,HONG KONG,HK,HKG
,,Yau Ma Hom,22.366667,114.133333,HONG KONG,HK,HKG
,,Mok Ka,22.266667,113.933333,HONG KONG,HK,HKG
,,Leighton Hill,22.283333,114.183333,HONG KONG,HK,HKG
,,San Wai Tsai,22.45,114.166667,HONG KONG,HK,HKG
,,Kak Hang Tun,22.4,114.266667,HONG KONG,HK,HKG
,,Lai Pek Shan,22.483333,114.216667,HONG KONG,HK,HKG
,,Kwu Tung,22.5,114.1,HONG KONG,HK,HKG
,,Chai Kek,22.45,114.116667,HONG KONG,HK,HKG
,,Chai Kek Wai,22.45,114.116667,HONG KONG,HK,HKG
,,Lo Uk,22.35,114.1,HONG KONG,HK,HKG
,,Tai Mong Che,22.45,114.133333,HONG KONG,HK,HKG
,,Tai Mong Tsai,22.45,114.133333,HONG KONG,HK,HKG
,,Shui Tsiu San Tsuen,22.433333,114.033333,HONG KONG,HK,HKG
,,Shui Lau Tin,22.433333,114.083333,HONG KONG,HK,HKG
,,Kiu Tau,22.483333,114.15,HONG KONG,HK,HKG
,,Pak Tin Pa San Tsuen,22.383333,114.116667,HONG KONG,HK,HKG
,,Chuk Yuen,22.55,114.15,HONG KONG,HK,HKG
,,Yung Shu Wan,22.233333,114.116667,HONG KONG,HK,HKG
,,Yung Shue Wan,22.233333,114.116667,HONG KONG,HK,HKG
,,Po Min,22.416667,114.2,HONG KONG,HK,HKG
,,Sei Ying Poon,22.283333,114.133333,HONG KONG,HK,HKG
,,Sai Ying Pun,22.283333,114.133333,HONG KONG,HK,HKG
,,Sai Ying Poon,22.283333,114.133333,HONG KONG,HK,HKG
,,Fung Shue Wo,22.35,114.1,HONG KONG,HK,HKG
,,Fui Yiu Ha,22.283333,113.933333,HONG KONG,HK,HKG
,,Ha Tsuen,22.166667,113.916667,HONG KONG,HK,HKG
,,Wang Shan Keuk,22.5,114.216667,HONG KONG,HK,HKG
,,Wa Shan Keuk,22.5,114.216667,HONG KONG,HK,HKG
,,Sai O,22.55,114.283333,HONG KONG,HK,HKG
,,Ki Ling Ha,22.416667,114.266667,HONG KONG,HK,HKG
,,Kei Ling Ha,22.416667,114.266667,HONG KONG,HK,HKG
,,Sai King,22.416667,114.266667,HONG KONG,HK,HKG
,,Sai Kang,22.416667,114.266667,HONG KONG,HK,HKG
,,Sai Keng,22.416667,114.266667,HONG KONG,HK,HKG
,,Leung Tin Tsuen,22.416667,113.966667,HONG KONG,HK,HKG
,,Tai Kei Leng,22.433333,114.033333,HONG KONG,HK,HKG
,,Kiu Sai,22.433333,114,HONG KONG,HK,HKG
,,Tsing Yi Town,22.35,114.1,HONG KONG,HK,HKG
,,Tseung Kong Wai,22.45,113.983333,HONG KONG,HK,HKG
,,Tam Kon Chau,22.5,114.05,HONG KONG,HK,HKG
,,Muk Kiu Tau,22.433333,114.016667,HONG KONG,HK,HKG
,,Mau Tat,22.2,114.15,HONG KONG,HK,HKG
,,Mo Tat,22.2,114.15,HONG KONG,HK,HKG
,,Mok Tse Che,22.35,114.25,HONG KONG,HK,HKG
,,Hoi Pui Leng,22.533333,114.2,HONG KONG,HK,HKG
,,Ngan Hang,22.233333,114.233333,HONG KONG,HK,HKG
,,Lok Lo Ha,22.4,114.2,HONG KONG,HK,HKG
,,Tsang Tai Uk,22.383333,114.183333,HONG KONG,HK,HKG
,,Tai Uk,22.383333,114.183333,HONG KONG,HK,HKG
,,Shan Ha Wai,22.383333,114.183333,HONG KONG,HK,HKG
,,Sha Pa,22.45,114.133333,HONG KONG,HK,HKG
,,Tai Wan To,22.216667,114.116667,HONG KONG,HK,HKG
,,Wing Lung Wai,22.433333,114.066667,HONG KONG,HK,HKG
,,Ping Yeung,22.533333,114.166667,HONG KONG,HK,HKG
,,San Tin San Wai,22.466667,114.05,HONG KONG,HK,HKG
,,San Lung Tsuen,22.5,114.066667,HONG KONG,HK,HKG
,,Sui Lam,22.370105,114.011667,HONG KONG,HK,HKG
,,小欖,22.370105,114.011667,HONG KONG,HK,HKG
,,Tong Fuk,22.227395,113.926875,HONG KONG,HK,HKG
,,塘福,22.227395,113.926875,HONG KONG,HK,HKG
,,Cheung Sha,22.235625,113.959271,HONG KONG,HK,HKG
,,Ch’ang-sha,22.235625,113.959271,HONG KONG,HK,HKG
,,長沙,22.235625,113.959271,HONG KONG,HK,HKG
,,Tai Long Wan,22.221094,113.880573,HONG KONG,HK,HKG
,,大浪灣村,22.221094,113.880573,HONG KONG,HK,HKG
,,Tai Long Wan Cun,22.221094,113.880573,HONG KONG,HK,HKG
,,Sham Wat,22.269584,113.882552,HONG KONG,HK,HKG
,,Sai Tso Wan,22.271302,113.883073,HONG KONG,HK,HKG
,,茜草灣,22.271302,113.883073,HONG KONG,HK,HKG
,,狗伸地,22.259948,113.860417,HONG KONG,HK,HKG
,,Kau San Tei,22.259948,113.860417,HONG KONG,HK,HKG
,,Po Chue Tam,22.258334,113.86073,HONG KONG,HK,HKG
,,寳珠潭,22.258334,113.86073,HONG KONG,HK,HKG
,,Tai O Town,22.253021,113.863282,HONG KONG,HK,HKG
,,大澳,22.253021,113.863282,HONG KONG,HK,HKG
,,Tai ho,22.253021,113.863282,HONG KONG,HK,HKG
,,Tai O,22.253021,113.863282,HONG KONG,HK,HKG
,,Ngong Ping,22.255885,113.907656,HONG KONG,HK,HKG
,,昂坪,22.255885,113.907656,HONG KONG,HK,HKG
,,Tai Po,22.290052,113.921927,HONG KONG,HK,HKG
,,Ma Wan Chung,22.286302,113.936718,HONG KONG,HK,HKG
,,馬灣涌,22.286302,113.936718,HONG KONG,HK,HKG
,,San Tung Chung Hang,22.27875,113.943073,HONG KONG,HK,HKG
,,Tung Chung,22.27875,113.943073,HONG KONG,HK,HKG
,,Old Tung Chung Hang,22.27875,113.943073,HONG KONG,HK,HKG
,,Tung Chung Hang,22.27875,113.943073,HONG KONG,HK,HKG
,,新東涌坑,22.27875,113.943073,HONG KONG,HK,HKG
,,New Tung Chung Hang,22.27875,113.943073,HONG KONG,HK,HKG
,,San Tau,22.28776,113.922188,HONG KONG,HK,HKG
,,Sha Lo Wan,22.285416,113.901667,HONG KONG,HK,HKG
,,Pa-lo-wang,22.285416,113.901667,HONG KONG,HK,HKG
,,沙螺湾,22.285416,113.901667,HONG KONG,HK,HKG
,,San Shek Wan,22.281823,113.896563,HONG KONG,HK,HKG
,,Sham Sek Tsuen,22.276823,113.891146,HONG KONG,HK,HKG
,,深石村,22.276823,113.891146,HONG KONG,HK,HKG
,,Castle Peak Hotel,22.365348,113.99806,HONG KONG,HK,HKG
,,小欖新村,22.365348,113.99806,HONG KONG,HK,HKG
,,Siu Lam San Tsuen,22.365348,113.99806,HONG KONG,HK,HKG
,,Tai Lam Camp,22.370989,113.997187,HONG KONG,HK,HKG
,,掃管灘,22.370989,113.997187,HONG KONG,HK,HKG
,,So Kwun Tan,22.370989,113.997187,HONG KONG,HK,HKG
,,Ta-shui-k’eng,22.421643,113.929601,HONG KONG,HK,HKG
,,Dashuikeng,22.421643,113.929601,HONG KONG,HK,HKG
,,大水坑,22.421643,113.929601,HONG KONG,HK,HKG
,,Tai Shui Hang,22.421643,113.929601,HONG KONG,HK,HKG
,,Xiabaini,22.426952,113.939723,HONG KONG,HK,HKG
,,Ha Pak Nai,22.426952,113.939723,HONG KONG,HK,HKG
,,下白泥,22.426952,113.939723,HONG KONG,HK,HKG
,,Pak Nai,22.447865,113.95627,HONG KONG,HK,HKG
,,Shangbaini,22.447865,113.95627,HONG KONG,HK,HKG
,,上白泥,22.447865,113.95627,HONG KONG,HK,HKG
,,Sheung Pak Nai,22.447865,113.95627,HONG KONG,HK,HKG
,,石仔埗,22.253698,113.853646,HONG KONG,HK,HKG
,,Shek Tsai Po,22.253698,113.853646,HONG KONG,HK,HKG
,,水口,22.222761,113.912917,HONG KONG,HK,HKG
,,Shui Hau,22.222761,113.912917,HONG KONG,HK,HKG
,,鹹田,22.240833,113.9825,HONG KONG,HK,HKG
,,Ham Tin,22.240833,113.9825,HONG KONG,HK,HKG
,,Shap Long Kau Tsuen,22.241718,113.98875,HONG KONG,HK,HKG
,,十塱舊村,22.241718,113.98875,HONG KONG,HK,HKG
,,二澳口,22.232968,113.847813,HONG KONG,HK,HKG
,,Yi O Hau,22.232968,113.847813,HONG KONG,HK,HKG
,,Tsin Yue Wan,22.213542,113.844687,HONG KONG,HK,HKG
,,煎鱼湾,22.213542,113.844687,HONG KONG,HK,HKG
,,Yi O San Tsuen,22.229479,113.850365,HONG KONG,HK,HKG
,,I O Tsuen,22.229479,113.850365,HONG KONG,HK,HKG
,,二澳新村,22.229479,113.850365,HONG KONG,HK,HKG
,,Yi O Kau Tsuen,22.22677,113.848958,HONG KONG,HK,HKG
,,二澳舊村,22.22677,113.848958,HONG KONG,HK,HKG
,,Landi,22.418802,113.985833,HONG KONG,HK,HKG
,,蓝地,22.418802,113.985833,HONG KONG,HK,HKG
,,Lam Tei,22.418802,113.985833,HONG KONG,HK,HKG
,,Tuen Mun,22.405156,113.993021,HONG KONG,HK,HKG
,,屯门,22.405156,113.993021,HONG KONG,HK,HKG
,,Fu Tei,22.408282,113.980468,HONG KONG,HK,HKG
,,虎地新村,22.408282,113.980468,HONG KONG,HK,HKG
,,Fu Tei San Tsuen,22.408282,113.980468,HONG KONG,HK,HKG
,,Aokanshi,22.454792,113.97375,HONG KONG,HK,HKG
,,鳌磡石,22.454792,113.97375,HONG KONG,HK,HKG
,,Ngau Hom Shek,22.454792,113.97375,HONG KONG,HK,HKG
,,Ha Tsuen,22.451875,113.990364,HONG KONG,HK,HKG
,,Xiacunshi,22.451875,113.990364,HONG KONG,HK,HKG
,,厦村市,22.451875,113.990364,HONG KONG,HK,HKG
,,Ha Tsuen Shi,22.451875,113.990364,HONG KONG,HK,HKG
,,坑口村,22.465834,113.984635,HONG KONG,HK,HKG
,,Hang Hau Tsuen,22.465834,113.984635,HONG KONG,HK,HKG
,,Sha Kong Tsuen,22.463229,113.986458,HONG KONG,HK,HKG
,,沙江村,22.463229,113.986458,HONG KONG,HK,HKG
,,鳳降村,22.461146,113.988593,HONG KONG,HK,HKG
,,Fung Kong Tsuen,22.461146,113.988593,HONG KONG,HK,HKG
,,Sha Kong Wai,22.466459,113.993958,HONG KONG,HK,HKG
,,沙江围,22.466459,113.993958,HONG KONG,HK,HKG
,,Tin Shui Wai,22.465104,113.999271,HONG KONG,HK,HKG
,,天水围,22.465104,113.999271,HONG KONG,HK,HKG
,,Aokansha,22.451927,113.967657,HONG KONG,HK,HKG
,,鳌磡沙,22.451927,113.967657,HONG KONG,HK,HKG
,,Ngau Hom Sha,22.451927,113.967657,HONG KONG,HK,HKG
,,Sun Fung Wai,22.289861,113.921153,HONG KONG,HK,HKG
,,San Lei Uk Tsuen,22.127546,113.860587,HONG KONG,HK,HKG
,,Tsing Chuen Wai,22.289861,113.921153,HONG KONG,HK,HKG
,,Chung Uk Tsuen,22.289861,113.921153,HONG KONG,HK,HKG
,,Tin Sam,22.289861,113.921153,HONG KONG,HK,HKG
,,田心,22.289861,113.921153,HONG KONG,HK,HKG
,,Siu Lang Shui,22.37198,113.933073,HONG KONG,HK,HKG
,,Xiaolengshui,22.37198,113.933073,HONG KONG,HK,HKG
,,小冷水,22.37198,113.933073,HONG KONG,HK,HKG
,,Nam Long,22.393073,113.921302,HONG KONG,HK,HKG
,,南朗,22.393073,113.921302,HONG KONG,HK,HKG
,,Nanlang,22.393073,113.921302,HONG KONG,HK,HKG
