CountrySubdivision,CountrySubdivisionCode,Municipality,Latitude,Longitude,Country,CountryCode,CountryCode3
Aberdeenshire,,Cruden Bay,57.416667,-1.833333,UNITED KINGDOM,GB,GBR
Aberdeenshire,,Port Errol,57.416667,-1.833333,UNITED KINGDOM,GB,GBR
Aberdeenshire,,Port Elphinstone,57.266667,-2.366667,UNITED KINGDOM,GB,GBR
North Somerset,,Portbury,51.471667,-2.718333,UNITED KINGDOM,GB,GBR
"Monmouthshire [English] / Fynwy, Sir [Welsh]",,Monkswood,51.720833,-2.947222,UNITED KINGDOM,GB,GBR
Fife,,Monimail,56.3,-3.133333,UNITED KINGDOM,GB,GBR
Angus,,Monikie,56.533333,-2.816667,UNITED KINGDOM,GB,GBR
Angus,,Monifieth,56.483333,-2.816667,UNITED KINGDOM,GB,GBR
Somerset,,North Brewham,51.131111,-2.398611,UNITED KINGDOM,GB,GBR
Highland,,Portmahomack,57.833333,-3.8,UNITED KINGDOM,GB,GBR
Argyll and Bute,,Portinnisherrich,56.233333,-5.266667,UNITED KINGDOM,GB,GBR
Argyll and Bute,,Portinisherrich,56.233333,-5.266667,UNITED KINGDOM,GB,GBR
Argyll and Bute,,Port-in-Sherrich,56.233333,-5.266667,UNITED KINGDOM,GB,GBR
Highland,,Port Henderson,57.7,-5.783333,UNITED KINGDOM,GB,GBR
Oxfordshire,,Oxford,51.75,-1.25,UNITED KINGDOM,GB,GBR
Aberdeen City,,Murtle,57.1,-2.216667,UNITED KINGDOM,GB,GBR
Aberdeen City,,Milton of Murtle,57.1,-2.216667,UNITED KINGDOM,GB,GBR
Fife,,Milton of Balgonie,56.183333,-3.1,UNITED KINGDOM,GB,GBR
Fife,,Miltown,56.183333,-3.1,UNITED KINGDOM,GB,GBR
Aberdeenshire,,Milton of Auchinhove,57.116667,-2.733333,UNITED KINGDOM,GB,GBR
Aberdeenshire,,Auchinhove,57.116667,-2.733333,UNITED KINGDOM,GB,GBR
Highland,,Pulrossie,57.85,-4.133333,UNITED KINGDOM,GB,GBR
Highland,,Overscaig,58.166667,-4.683333,UNITED KINGDOM,GB,GBR
Newtownabbey,,Newtownabbey,54.666667,-5.866667,UNITED KINGDOM,GB,GBR
Rhondda Cynon Taff [English] / Rhondda Cynon Taf [Welsh],,Pontypridd,51.601389,-3.344722,UNITED KINGDOM,GB,GBR
Bridgend [English] / Pen-y-bont ar Ogwr [Welsh],,Pont y Cymmer,51.611944,-3.580556,UNITED KINGDOM,GB,GBR
Bridgend [English] / Pen-y-bont ar Ogwr [Welsh],,Pontycymer,51.611944,-3.580556,UNITED KINGDOM,GB,GBR
"Carmarthenshire [English] / Gaerfyrddin, Sir [Welsh]",,Pontyberem,51.7775,-4.169722,UNITED KINGDOM,GB,GBR
"Carmarthenshire [English] / Gaerfyrddin, Sir [Welsh]",,Pont-y-Berem,51.7775,-4.169722,UNITED KINGDOM,GB,GBR
"Carmarthenshire [English] / Gaerfyrddin, Sir [Welsh]",,Pontyates,51.753889,-4.220556,UNITED KINGDOM,GB,GBR
"Carmarthenshire [English] / Gaerfyrddin, Sir [Welsh]",,Pont Yates,51.753889,-4.220556,UNITED KINGDOM,GB,GBR
Aberdeenshire,,Newburgh,57.3,-2,UNITED KINGDOM,GB,GBR
Fife,,Newburgh,56.333333,-3.25,UNITED KINGDOM,GB,GBR
Caerphilly [English] / Caerfilli [Welsh],,Newbridge,51.666667,-3.133333,UNITED KINGDOM,GB,GBR
Caerphilly [English] / Caerfilli [Welsh],,Cefn Bychan,51.666667,-3.133333,UNITED KINGDOM,GB,GBR
Argyll and Bute,,Benderloch,56.483333,-5.4,UNITED KINGDOM,GB,GBR
Argyll and Bute,,New Selma,56.483333,-5.4,UNITED KINGDOM,GB,GBR
Argyll and Bute,,Selma,56.483333,-5.4,UNITED KINGDOM,GB,GBR
Aberdeenshire,,Migvie,57.133333,-2.933333,UNITED KINGDOM,GB,GBR
Shetland Islands,,Mid Yell,60.6,-1.066667,UNITED KINGDOM,GB,GBR
Norfolk,,Plumstead,52.866667,1.166667,UNITED KINGDOM,GB,GBR
Torbay,,Torquay,50.45,-3.5,UNITED KINGDOM,GB,GBR
Aberdeenshire,,Torphins,57.1,-2.616667,UNITED KINGDOM,GB,GBR
Caerphilly [English] / Caerfilli [Welsh],,Tirphil,51.716667,-3.25,UNITED KINGDOM,GB,GBR
Caerphilly [English] / Caerfilli [Welsh],,Tir-Phil,51.716667,-3.25,UNITED KINGDOM,GB,GBR
Shetland Islands,,Tingwall,60.166667,-1.233333,UNITED KINGDOM,GB,GBR
Somerset,,Westonzoyland,51.108889,-2.93,UNITED KINGDOM,GB,GBR
North Somerset,,Weston-super-Mare,51.345833,-2.967778,UNITED KINGDOM,GB,GBR
North Somerset,,Weston in Gordano,51.464444,-2.796667,UNITED KINGDOM,GB,GBR
North Somerset,,Weston,51.464444,-2.796667,UNITED KINGDOM,GB,GBR
Highland,,Thrumster,58.383333,-3.133333,UNITED KINGDOM,GB,GBR
Norfolk,,Witton,52.833333,1.466667,UNITED KINGDOM,GB,GBR
Norfolk,,Wormegay,52.666667,0.466667,UNITED KINGDOM,GB,GBR
North Somerset,,Worle,51.366111,-2.932222,UNITED KINGDOM,GB,GBR
Bath and North East Somerset,,Ubley,51.321667,-2.674722,UNITED KINGDOM,GB,GBR
Highland,,Port Appin,56.55,-5.4,UNITED KINGDOM,GB,GBR
Fife,,Pettycur,56.05,-3.166667,UNITED KINGDOM,GB,GBR
,,Middleton One Row,54.5,-1.466667,UNITED KINGDOM,GB,GBR
Argyll and Bute,,Middleton,56.483333,-6.95,UNITED KINGDOM,GB,GBR
Argyll and Bute,,Poltalloch,56.1,-5.516667,UNITED KINGDOM,GB,GBR
Somerset,,Polsham,51.181944,-2.695833,UNITED KINGDOM,GB,GBR
Newport [English] / Casnewydd [Welsh],,Nash,51.548889,-2.946111,UNITED KINGDOM,GB,GBR
Highland,,Oldshore Beg,58.483333,-5.083333,UNITED KINGDOM,GB,GBR
Aberdeenshire,,Rayne,57.35,-2.533333,UNITED KINGDOM,GB,GBR
Aberdeenshire,,Old Rayne,57.35,-2.533333,UNITED KINGDOM,GB,GBR
Angus,,Glenogil,56.75,-2.9,UNITED KINGDOM,GB,GBR
Highland,,Glenmore,57.383333,-6.233333,UNITED KINGDOM,GB,GBR
Highland,,Glenmore,56.683333,-5.95,UNITED KINGDOM,GB,GBR
Argyll and Bute,,Glenmallan,56.116667,-4.816667,UNITED KINGDOM,GB,GBR
Torfaen [English] / Tor-faen [Welsh],,Pontnewynydd,51.706389,-3.044444,UNITED KINGDOM,GB,GBR
Aberdeenshire,,Nether Kilmundy,57.483333,-1.916667,UNITED KINGDOM,GB,GBR
Aberdeenshire,,Nether Kinmundy,57.483333,-1.916667,UNITED KINGDOM,GB,GBR
Highland,,Fodderty,57.6,-4.483333,UNITED KINGDOM,GB,GBR
Moray,,Fochabers,57.616667,-3.083333,UNITED KINGDOM,GB,GBR
Norfolk,,Elsing,52.7,1.033333,UNITED KINGDOM,GB,GBR
South Gloucestershire,,Pilning,51.563611,-2.640556,UNITED KINGDOM,GB,GBR
South Gloucestershire,,Oldbury-on-Severn,51.629722,-2.565556,UNITED KINGDOM,GB,GBR
South Gloucestershire,,Oldbury upon Severn,51.629722,-2.565556,UNITED KINGDOM,GB,GBR
South Gloucestershire,,Oldbury,51.629722,-2.565556,UNITED KINGDOM,GB,GBR
Argyll and Bute,,Dail,56.5,-5.15,UNITED KINGDOM,GB,GBR
Gloucestershire,,Daglingworth,51.745556,-2.012778,UNITED KINGDOM,GB,GBR
South Gloucestershire,,Hill,51.651389,-2.515556,UNITED KINGDOM,GB,GBR
,,Nedsherry,54.516667,-7.583333,UNITED KINGDOM,GB,GBR
Highland,,Nedd,58.233333,-5.2,UNITED KINGDOM,GB,GBR
Norfolk,,Necton,52.65,0.783333,UNITED KINGDOM,GB,GBR
Norfolk,,Neatishead,52.733333,1.466667,UNITED KINGDOM,GB,GBR
Aberdeenshire,,Cookney,57.033333,-2.2,UNITED KINGDOM,GB,GBR
Highland,,Conan Bridge,57.566667,-4.433333,UNITED KINGDOM,GB,GBR
Highland,,Conon Bridge,57.566667,-4.433333,UNITED KINGDOM,GB,GBR
"Carmarthenshire [English] / Gaerfyrddin, Sir [Welsh]",,Hendy Gwyn,51.818889,-4.615278,UNITED KINGDOM,GB,GBR
"Carmarthenshire [English] / Gaerfyrddin, Sir [Welsh]",,Whitland,51.818889,-4.615278,UNITED KINGDOM,GB,GBR
Norfolk,,Whitington,52.566667,0.533333,UNITED KINGDOM,GB,GBR
Norfolk,,Toft Monks,52.5,1.583333,UNITED KINGDOM,GB,GBR
Argyll and Bute,,Tobermory,56.633333,-6.083333,UNITED KINGDOM,GB,GBR
Shetland Islands,,Sumburgh,59.866667,-1.283333,UNITED KINGDOM,GB,GBR
Norfolk,,Whissonsett,52.766667,0.85,UNITED KINGDOM,GB,GBR
Norfolk,,Whissonset,52.766667,0.85,UNITED KINGDOM,GB,GBR
Norfolk,,Swardeston,52.566667,1.25,UNITED KINGDOM,GB,GBR
Shetland Islands,,Voe,60.35,-1.266667,UNITED KINGDOM,GB,GBR
"Monmouthshire [English] / Fynwy, Sir [Welsh]",,Wolvesnewton,51.691389,-2.789444,UNITED KINGDOM,GB,GBR
Aberdeenshire,,Wells of Ythan,57.416667,-2.6,UNITED KINGDOM,GB,GBR
Norfolk,,Wells next the Sea,52.966667,0.85,UNITED KINGDOM,GB,GBR
Norfolk,,Wells,52.966667,0.85,UNITED KINGDOM,GB,GBR
Norfolk,,Wells-on-Sea,52.966667,0.85,UNITED KINGDOM,GB,GBR
Bath and North East Somerset,,Wellow,51.324444,-2.374167,UNITED KINGDOM,GB,GBR
Perth and Kinross,,Turrerich,56.516667,-3.866667,UNITED KINGDOM,GB,GBR
Highland,,Wester Fearn,57.85,-4.3,UNITED KINGDOM,GB,GBR
Highland,,Wester Clynekirkton,58.033333,-3.883333,UNITED KINGDOM,GB,GBR
,,West Dulwich,51.433333,-0.083333,UNITED KINGDOM,GB,GBR
Fife,,Tayport,56.45,-2.883333,UNITED KINGDOM,GB,GBR
Fife,,Ferry Port-on-Craig,56.45,-2.883333,UNITED KINGDOM,GB,GBR
Norfolk,,Tattersett,52.833333,0.733333,UNITED KINGDOM,GB,GBR
Norfolk,,Tatterset,52.833333,0.733333,UNITED KINGDOM,GB,GBR
Highland,,Uags,57.35,-5.783333,UNITED KINGDOM,GB,GBR
Somerset,,Winsford,51.101944,-3.565278,UNITED KINGDOM,GB,GBR
Wiltshire,,Wingfield,51.308889,-2.252778,UNITED KINGDOM,GB,GBR
Wiltshire,,Winkfield,51.308889,-2.252778,UNITED KINGDOM,GB,GBR
"Monmouthshire [English] / Fynwy, Sir [Welsh]",,Caldicot,51.590278,-2.750278,UNITED KINGDOM,GB,GBR
North Somerset,,Flax Bourton,51.421111,-2.708056,UNITED KINGDOM,GB,GBR
North Somerset,,Bourton,51.421111,-2.708056,UNITED KINGDOM,GB,GBR
Highland,,Flashader,57.5,-6.4,UNITED KINGDOM,GB,GBR
Highland,,Drynoch,57.283333,-6.3,UNITED KINGDOM,GB,GBR
Stirling,,Drymen,56.066667,-4.433333,UNITED KINGDOM,GB,GBR
Eilean Siar,,Lochmaddy,57.6,-7.183333,UNITED KINGDOM,GB,GBR
Highland,,Lochinver,58.133333,-5.25,UNITED KINGDOM,GB,GBR
Argyll and Bute,,Lochgoilhead,56.166667,-4.9,UNITED KINGDOM,GB,GBR
Argyll and Bute,,Lochgilphead,56.033333,-5.416667,UNITED KINGDOM,GB,GBR
Moray,,Cummingstown,57.683333,-3.45,UNITED KINGDOM,GB,GBR
Moray,,Cummingston,57.683333,-3.45,UNITED KINGDOM,GB,GBR
Moray,,Lhanbryd,57.616667,-3.216667,UNITED KINGDOM,GB,GBR
Moray,,Lhanbryde,57.616667,-3.216667,UNITED KINGDOM,GB,GBR
Highland,,Lewiston,57.316667,-4.5,UNITED KINGDOM,GB,GBR
Bath and North East Somerset,,Compton Dando,51.379444,-2.509722,UNITED KINGDOM,GB,GBR
Argyll and Bute,,Kintraw,56.183333,-5.5,UNITED KINGDOM,GB,GBR
Highland,,Kintradwell,58.033333,-3.816667,UNITED KINGDOM,GB,GBR
Highland,,Inverlael,57.816667,-5.05,UNITED KINGDOM,GB,GBR
Aberdeenshire,,Inverkeithny,57.5,-2.616667,UNITED KINGDOM,GB,GBR
Argyll and Bute,,Inverinan Beg,56.3,-5.233333,UNITED KINGDOM,GB,GBR
Argyll and Bute,,Inverinan Beag,56.3,-5.233333,UNITED KINGDOM,GB,GBR
Highland,,Inverie,57.033333,-5.666667,UNITED KINGDOM,GB,GBR
Angus,,Inverharity,56.75,-3.316667,UNITED KINGDOM,GB,GBR
Perth and Kinross,,Invergowrie,56.45,-3.05,UNITED KINGDOM,GB,GBR
Highland,,Invergordon,57.683333,-4.183333,UNITED KINGDOM,GB,GBR
Norfolk,,Caistor Saint Edmunds,52.583333,1.3,UNITED KINGDOM,GB,GBR
Norfolk,,Caister Saint Edmund,52.583333,1.3,UNITED KINGDOM,GB,GBR
Norfolk,,Caister-on-Sea,52.65,1.75,UNITED KINGDOM,GB,GBR
Norfolk,,Caister next Yarmouth,52.65,1.75,UNITED KINGDOM,GB,GBR
Norfolk,,Caister,52.65,1.75,UNITED KINGDOM,GB,GBR
Eilean Siar,,Breasclete,58.216667,-6.733333,UNITED KINGDOM,GB,GBR
Eilean Siar,,Breasclet,58.216667,-6.733333,UNITED KINGDOM,GB,GBR
Eilean Siar,,Breaslet,58.216667,-6.733333,UNITED KINGDOM,GB,GBR
Gloucestershire,,Bream,51.75,-2.576667,UNITED KINGDOM,GB,GBR
Somerset,,Mark,51.227778,-2.888611,UNITED KINGDOM,GB,GBR
Norfolk,,Marham,52.65,0.55,UNITED KINGDOM,GB,GBR
Aberdeenshire,,Drumblade,57.433333,-2.683333,UNITED KINGDOM,GB,GBR
Highland,,Drumbeg,58.233333,-5.2,UNITED KINGDOM,GB,GBR
Aberdeenshire,,Tillyminnate,57.383333,-2.833333,UNITED KINGDOM,GB,GBR
Aberdeenshire,,Tillyfour,57.166667,-2.666667,UNITED KINGDOM,GB,GBR
Aberdeenshire,,Tillinamolt,57.616667,-2.183333,UNITED KINGDOM,GB,GBR
Aberdeenshire,,Tillery,57.283333,-2.133333,UNITED KINGDOM,GB,GBR
Perth and Kinross,,Tigh na Cruaiche,56.65,-4.666667,UNITED KINGDOM,GB,GBR
Perth and Kinross,,Tigh na Cruach,56.65,-4.666667,UNITED KINGDOM,GB,GBR
Somerset,,West Monkton,51.049444,-3.054167,UNITED KINGDOM,GB,GBR
Westminster,,City of Westminster,51.5,-0.116667,UNITED KINGDOM,GB,GBR
Westminster,,Westminster,51.5,-0.116667,UNITED KINGDOM,GB,GBR
Norfolk,,Walcott,52.833333,1.5,UNITED KINGDOM,GB,GBR
Medway,,Wainscott,51.4,0.5,UNITED KINGDOM,GB,GBR
Medway,,Wainscot,51.4,0.5,UNITED KINGDOM,GB,GBR
Highland,,Strontian,56.683333,-5.566667,UNITED KINGDOM,GB,GBR
Argyll and Bute,,Stronmilchan,56.4,-4.983333,UNITED KINGDOM,GB,GBR
Argyll and Bute,,Sron-mhail-chain,56.4,-4.983333,UNITED KINGDOM,GB,GBR
Stirling,,Stronachlachar,56.25,-4.566667,UNITED KINGDOM,GB,GBR
Stirling,,Stronaclachar,56.25,-4.566667,UNITED KINGDOM,GB,GBR
Orkney Islands,,Stromness,58.95,-3.3,UNITED KINGDOM,GB,GBR
Highland,,Stromeferry,57.333333,-5.566667,UNITED KINGDOM,GB,GBR
North Somerset,,Uphill,51.324167,-2.976944,UNITED KINGDOM,GB,GBR
Norfolk,,Runton,52.933333,1.25,UNITED KINGDOM,GB,GBR
Norfolk,,West Runton,52.933333,1.25,UNITED KINGDOM,GB,GBR
Norfolk,,West Rudham,52.816667,0.7,UNITED KINGDOM,GB,GBR
South Gloucestershire,,Thornbury,51.608889,-2.520278,UNITED KINGDOM,GB,GBR
Somerset,,Woolverton,51.284444,-2.297778,UNITED KINGDOM,GB,GBR
Norfolk,,Tibenham,52.466667,1.15,UNITED KINGDOM,GB,GBR
Norfolk,,Thwaite,52.5,1.433333,UNITED KINGDOM,GB,GBR
Norfolk,,Thuxton,52.616667,1,UNITED KINGDOM,GB,GBR
Highland,,Thurso,58.6,-3.5,UNITED KINGDOM,GB,GBR
Somerset,,Templecombe,51.000556,-2.415556,UNITED KINGDOM,GB,GBR
Highland,,Strathy,58.55,-3.983333,UNITED KINGDOM,GB,GBR
Highland,,Strathpeffer,57.583333,-4.55,UNITED KINGDOM,GB,GBR
Shetland Islands,,Ulsta,60.5,-1.15,UNITED KINGDOM,GB,GBR
Argyll and Bute,,Uisken,56.283333,-6.216667,UNITED KINGDOM,GB,GBR
"Pembrokeshire  [English] / Benfro, Sir [Welsh]",,Wiston,51.825833,-4.87,UNITED KINGDOM,GB,GBR
"Vale of Glamorgan, The [English] /  Bro Morgannwg [Welsh]",,Wenvoe,51.449167,-3.265278,UNITED KINGDOM,GB,GBR
Highland,,Ramasaig,57.4,-6.733333,UNITED KINGDOM,GB,GBR
Aberdeenshire,,Saint Fergus,57.55,-1.833333,UNITED KINGDOM,GB,GBR
"Pembrokeshire  [English] / Benfro, Sir [Welsh]",,Tyddewi,51.883333,-5.266667,UNITED KINGDOM,GB,GBR
"Pembrokeshire  [English] / Benfro, Sir [Welsh]",,Saint David’s,51.883333,-5.266667,UNITED KINGDOM,GB,GBR
Highland,,Redcastle,57.516667,-4.533333,UNITED KINGDOM,GB,GBR
Norfolk,,South Raynham,52.783333,0.8,UNITED KINGDOM,GB,GBR
Perth and Kinross,,Rattray,56.583333,-3.316667,UNITED KINGDOM,GB,GBR
Highland,,Spean Bridge,56.883333,-4.9,UNITED KINGDOM,GB,GBR
Somerset,,Sparkford,51.035278,-2.559722,UNITED KINGDOM,GB,GBR
Norfolk,,Sparham,52.733333,1.066667,UNITED KINGDOM,GB,GBR
Argyll and Bute,,Lerags,56.366667,-5.516667,UNITED KINGDOM,GB,GBR
Argyll and Bute,,Lephinmore,56.066667,-5.233333,UNITED KINGDOM,GB,GBR
Aberdeenshire,,Kintore,57.216667,-2.35,UNITED KINGDOM,GB,GBR
Perth and Kinross,,Kinross,56.2,-3.416667,UNITED KINGDOM,GB,GBR
Aberdeenshire,,Kinnernie,57.166667,-2.45,UNITED KINGDOM,GB,GBR
Newport [English] / Casnewydd [Welsh],,Caerleon,51.613333,-2.958889,UNITED KINGDOM,GB,GBR
Argyll and Bute,,Cadderlie,56.5,-5.166667,UNITED KINGDOM,GB,GBR
Moray,,Cabrach,57.316667,-3.016667,UNITED KINGDOM,GB,GBR
Norfolk,,Hickling,52.75,1.583333,UNITED KINGDOM,GB,GBR
Norfolk,,Brancaster,52.966667,0.65,UNITED KINGDOM,GB,GBR
,,Glen Anne,54.233333,-6.483333,UNITED KINGDOM,GB,GBR
Wiltshire,,Malmesbury,51.585,-2.1,UNITED KINGDOM,GB,GBR
Wiltshire,,Malmsbury,51.585,-2.1,UNITED KINGDOM,GB,GBR
Highland,,Jean Town,57.4,-5.5,UNITED KINGDOM,GB,GBR
Highland,,Lochcarron,57.4,-5.5,UNITED KINGDOM,GB,GBR
Highland,,Kinloch-Ailort,56.883333,-5.666667,UNITED KINGDOM,GB,GBR
Highland,,Lochailort,56.883333,-5.666667,UNITED KINGDOM,GB,GBR
Somerset,,Fivehead,51.001389,-2.924167,UNITED KINGDOM,GB,GBR
Highland,,Fiskavaig,57.3,-6.433333,UNITED KINGDOM,GB,GBR
Highland,,Elie,57.216667,-3.95,UNITED KINGDOM,GB,GBR
Highland,,Eil,57.216667,-3.95,UNITED KINGDOM,GB,GBR
Moray,,Kingston Port,57.666667,-3.1,UNITED KINGDOM,GB,GBR
Moray,,Kingston,57.666667,-3.1,UNITED KINGDOM,GB,GBR
Somerset,,Kingston Saint Mary,51.060556,-3.1125,UNITED KINGDOM,GB,GBR
Somerset,,Kingston,51.060556,-3.1125,UNITED KINGDOM,GB,GBR
Norfolk,,Buxton,52.75,1.3,UNITED KINGDOM,GB,GBR
Aberdeenshire,,Cuminestown,57.533333,-2.333333,UNITED KINGDOM,GB,GBR
Highland,,Inchlaggan,57.05,-5,UNITED KINGDOM,GB,GBR
Wiltshire,,Heytesbury,51.183056,-2.108333,UNITED KINGDOM,GB,GBR
Norfolk,,Hevingham,52.75,1.266667,UNITED KINGDOM,GB,GBR
Norfolk,,Drayton,52.666667,1.216667,UNITED KINGDOM,GB,GBR
Somerset,,Drayton,51.019167,-2.851944,UNITED KINGDOM,GB,GBR
Highland,,West Laroch,56.666667,-5.15,UNITED KINGDOM,GB,GBR
Norfolk,,Terrington Saint John,52.716667,0.283333,UNITED KINGDOM,GB,GBR
Norfolk,,Terrington Saint Clement,52.75,0.3,UNITED KINGDOM,GB,GBR
Norfolk,,Terrington,52.75,0.3,UNITED KINGDOM,GB,GBR
Perth and Kinross,,Weem,56.616667,-3.883333,UNITED KINGDOM,GB,GBR
Gloucestershire,,Woodchester,51.725,-2.231944,UNITED KINGDOM,GB,GBR
Highland,,West Canisbay,58.633333,-3.133333,UNITED KINGDOM,GB,GBR
Somerset,,Westbury,51.235556,-2.717222,UNITED KINGDOM,GB,GBR
Somerset,,Westbury-sub-Mendip,51.235556,-2.717222,UNITED KINGDOM,GB,GBR
Somerset,,Williton,51.160833,-3.320833,UNITED KINGDOM,GB,GBR
Wiltshire,,Teffont Magna,51.090278,-2.018611,UNITED KINGDOM,GB,GBR
Norfolk,,Waxham,52.766667,1.616667,UNITED KINGDOM,GB,GBR
Highland,,Watten,58.466667,-3.3,UNITED KINGDOM,GB,GBR
